	BFH12_S130	BH09_S83	BFH35_S153	BSE93_S121	BH47_S108	BH52_S112	BH36_S101	BFH33_S151	BFH9_S127	FH6_S167	BH10_S84	BFH15_S133	BFH22_S140	BFH31_S149	BH50_S111	BH30_S94	BFH32_S150	BFH6_S125	BFH8_S126	BSE100_S122	BFH20_S138	BFH21_S139	BFH14_S132	BFH24_S142	FH1_S162	BH34.B_S99	BH34.A_S98	BH06_S81	BSE79_S120	BH20_S88	BFH17_S135	BH31_S95	BH11_S85	BFH36_S154	BH22_S89	BFH38.B_S157	BH45_S106	BH61_S116	FH5_S166	BFH25_S143	BFH41_S160	BFH18_S136	BH59_S114	BH13_S86	BH03_S78	BH38_S103	BFH40_S159	BH33_S97	BH32_S96	BFH13_S131	BFH4_S124	BFH10_S128	BFH39_S158	BFH19_S137	BH37_S102	FH8_S169	BH04_S79	BH25_S91	BH01_S76	BFH23_S141	BH58_S113	BFH38.A_S156	BH14_S87	BSE74_S119	BH05_S80	BFH1_S123	FH3_S164	BH63_S118	BH48_S109	BFH34_S152	BFH28_S146	BH07_S82	BFH11_S129	BH44_S105	FH10_S171	FH9_S170	BFH27_S145	BFH29_S147	FH7_S168	BFH16_S134	FH4_S165	BH02_S77	BH29_S93	BH39_S104	BH60_S115	BH62_S117	BH27_S92	BFH26_S144	BH35_S100	BFH37_S155	FH2_S163	BFH42_S161	BH46_S107	BH24_S90	BH49_S110	BFH30_S148
tet(L)_ARO:3000179_AAA22851.1	0	0	0	2	1	1	0	41	1	1	1	0	14	10	14	3	12	0	0	0	0	0	0	1	26	13	11	9	0	1	0	32	0	0	8	21	2	1	0	1	77	1	0	5	1	0	110	3	4	1	3	4	327	0	0	7	1	3	0	1	1	20	0	0	7	1	1	0	2	11	4	0	0	0	0	3	0	47	9	13	264	3	7	126	0	1	9	0	14	1	3	25	0	24	11	64
APH(3')-Ib_ARO:3002642_AAA26412.1	30	0	10	0	6	2	22	11	1	0	0	3	0	13	0	3	19	24	4	0	0	1	7	0	0	1	2	0	0	0	2	2	0	0	0	27	3	1	0	2	64	7	2	8	1	8	37	0	5	22	1	3	210	7	8	0	0	0	0	0	6	21	0	0	0	10	0	0	30	19	4	0	4	8	0	4	0	17	0	63	0	17	6	17	8	0	1	32	23	2	4	2	1	0	21	24
QnrS2_ARO:3002791_ABF47470.1	1	0	227	1	6	10	34	100	0	6	0	2	0	418	6	51	6	1	1	1	24	2	0	0	1	2	4	0	3	1	0	5	2	201	1	147	17	0	0	46	192	1	10	83	4	14	45	3	22	1	2	0	11	169	7	4	0	2	0	78	12	161	1	0	1	1	6	0	180	31	30	13	0	9	0	1	1	72	1	0	67	368	73	1	21	2	13	349	6	1109	0	0	0	1	95	246
QnrVC3_ARO:3002800_ADI81040.1	0	6	153	1	7	56	196	38	0	0	4	17	5	120	8	53	7	5	74	4	19	3	0	1	1	11	4	0	0	1	0	4	1	274	0	6	22	2	0	28	24	2	71	61	6	65	14	2	30	10	0	1	33	13	47	0	2	1	20	137	91	14	2	1	63	1	0	0	161	41	35	10	0	16	0	1	0	17	1	1	0	554	89	0	157	1	63	51	45	56	3	4	32	1	19	51
AxyX_ARO:3004143_EGP45232.2	0	25	2	0	0	0	0	2	1	0	32	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	1	0	45	2	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0	0
CARB-4_ARO:3002243_AAC09012.1	1	0	0	2	11	0	180	6	1	0	0	5	330	397	2	109	2	41	0	0	3	0	1	0	0	8	3	4	1	1	0	10	2	12	0	8	21	8	0	123	9	12	9	186	10	76	23	7	12	2	0	2	11	20	58	0	0	1	46	5	15	11	2	1	3	1	0	0	156	7	1	0	0	21	0	0	2	31	1	4	0	28	162	5	21	3	20	1051	43	2	1	3	5	0	67	37
adeN_ARO:3000559_AGV28567.1	1	0	0	60	0	1	5	133	0	11	2	0	0	2	1	1	4	0	1	0	1	0	0	0	7	1	0	0	0	0	2	0	0	16	0	4	0	0	6	18	1	0	0	1	0	1	1	0	2	0	0	0	7	1	0	19	0	0	2	0	0	4	0	0	0	2	2	0	2	9	9	0	0	0	0	4	0	20	12	0	2	0	0	0	0	0	0	0	0	4	3	0	0	0	17	2
sul4_ARO:3004361_WP_102607457.1	88	1	161	3	51	4	25	3	33	0	1	39	16	7	29	9	14	272	17	0	62	1	34	0	0	23	15	159	0	0	4	21	1	14	0	16	56	84	0	10	11	39	2	86	5	13	4	6	17	193	256	436	16	1	17	0	2	0	3	6	2	28	38	0	38	10	7	0	25	13	47	9	102	43	0	0	2	31	0	7	1	7	6	3	2	24	33	52	71	1	0	16	9	1	31	10
mupB_ARO:3000510_AEY83581	0	0	0	0	1	27	4	3	1	3	0	0	5	2	1	3	3	0	0	1	1	5	3	0	7	7	4	10	0	12	1	5	3	2	13	1	2	6	1	0	5	6	1	3	3	1	6	0	5	1	10	0	5	1	4	1	0	13	1	0	2	3	1	0	4	0	2	0	3	5	4	1	0	1	0	0	1	0	0	5	1	0	3	4	4	3	4	3	1	0	3	1	5	2	1	2
CMY-26_ARO:3002037_BAF56185.1	0	0	0	0	3	0	0	0	0	0	0	1	0	2	0	0	0	0	1	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
ceoB_ARO:3003010_AAB58161.1	0	403	3	7	0	28	0	5	3	1	611	2	2	2	2	0	5	4	0	2	5	2	1	0	4	1	0	0	0	0	3	0	2	13	0	1	0	8	0	1	4	0	0	0	0	3	0	0	2	2	1	0	0	7	0	3	5	0	184	10	0	2	0	1	0	1	3	0	0	8	3	1	1	0	0	6	0	10	3	0	2	5	3	0	1	0	1	0	1	1	7	0	0	0	0	3
dfrA26_ARO:3002857_CAL48457.1	0	0	0	0	0	0	0	2	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
adeA_ARO:3000774_AAL14439.1	1	2	12	45	0	1	5	170	0	4	0	0	0	3	0	0	0	0	2	1	2	0	0	0	21	0	1	0	0	0	2	0	0	329	0	21	2	0	1	31	5	0	1	0	0	2	2	0	1	0	0	0	4	12	0	30	0	0	3	0	0	28	0	0	1	2	4	0	3	3	5	0	0	0	0	3	0	37	20	0	5	0	0	0	0	1	0	0	0	9	17	0	0	0	17	4
vanZA_ARO:3002962_AAA65959.1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0
CfxA3_ARO:3003003_AAL79549.2	0	0	0	0	0	0	0	0	7	0	0	0	46	0	0	3	1	0	0	0	0	0	0	0	2	3	6	3	0	22	0	1	1	10	346	5	0	4	0	2	7	5	0	1	0	0	3	2	0	1	2	0	2	1	0	1	0	108	0	0	0	17	1	0	1	0	5	0	2	4	0	0	6	0	0	3	1	1	2	0	0	0	1	1	1	5	0	1	0	0	0	0	0	0	4	2
OKP-A-15_ARO:3002432_ACN65419.1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	12
QnrA1_ARO:3002707_ABI50486.1	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	3	0	0	1	0	0	0	0	2
BLA1_ARO:3000090_AAR20595.1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
OXA-236_ARO:3001677_AFH36332.1	0	0	1	5	0	0	0	12	1	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
APH(3')-IX_ARO:3004087_ENV34035	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OXA-27_ARO:3001422_AAG35609.2	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	5	0	0	0	0	0	1	0	0	1	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
MIR-2_ARO:3002168_AAO42602.1	0	1	4	0	0	0	0	0	0	0	2	0	1	6	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	3	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	47	1	0	0	0	1	1	0	1	13	0	0	0	0	4
OXA-287_ARO:3001742_WP_032865068.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DHA-15_ARO:3002146_AIT76106.1	0	0	8	0	0	0	6	20	0	1	0	0	33	2	0	2	13	11	0	0	0	0	0	0	8	5	4	1	0	0	1	7	0	1	0	63	0	1	0	49	9	0	0	4	0	1	4	6	0	0	0	1	52	17	1	0	0	0	1	0	0	61	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	5	2	5	1	1	2	1	0	2	0	111	2	1	0	0	0	7
tmrB_ARO:3003059_CAB12108.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DHA-21_ARO:3002152_AIT76100.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MCR-3.12_ARO:3004693_AVZ47168.1	0	0	233	0	1	8	1	5	0	2	58	0	0	1	0	2	2	0	0	0	2	0	0	1	4	0	0	0	1	0	0	0	1	8	1	0	0	0	27	4	3	0	1	110	0	1	2	0	1	0	0	0	2	5	0	2	0	1	0	0	2	0	1	0	0	0	0	1	176	1	0	1	0	0	0	24	0	4	0	0	23	7	5	0	0	0	0	0	1	51	4	0	0	0	3	6
vanRG_ARO:3002926_ABA71727.1	0	0	0	0	0	0	1	6	2	2	0	0	0	1	3	0	5	2	0	0	0	0	0	0	3	3	5	2	0	53	0	5	0	5	5	9	0	4	2	0	24	1	0	0	0	0	10	4	0	0	2	0	19	2	0	2	0	1	0	0	0	11	0	0	0	0	5	0	2	2	0	0	3	0	0	1	0	6	8	1	1	0	1	1	1	9	0	0	1	1	3	1	0	16	2	15
CTX-M-56_ARO:3001918_ABN48311.1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ACI-1_ARO:3004359_CAB51471.1	0	0	0	0	2	0	0	2	0	0	0	0	7	0	1	11	4	0	0	0	0	0	0	0	2	5	0	0	0	3	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	1	1	0	0	3	1	3	0	0	1	0	0	0	0	0	1	1	0	0	2	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	4	5	0	0	3	0	1	0	3	0	4	0	5	11
PDC-9_ARO:3002508_ACQ82814.1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TEM-42_ARO:3000911_CAA66659.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vanXI_ARO:3003725_ACL19707.1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
rmtD_ARO:3002667_ABY64751.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDC-6_ARO:3002505_ACQ82811.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CMY-117_ARO:3002128_AIT76097.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GES-22_ARO:3002351_AFU25739.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
CME-1_ARO:3004775_CAB55427.1	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
lnuG_ARO:3004085_APU52409.1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	1	0	1	13	0	0	1	0	0	348	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	1	0	0	2	0	5	0	0	0	4
mexW_ARO:3003031_AAG07763.1	16	14	252	58	2	2	51	62	46	50	42	112	82	19	36	9	53	31	216	5	108	49	7	2	48	1	5	14	3	2	27	7	2	827	0	166	5	1	46	767	20	3	66	43	10	9	37	3	133	27	7	6	22	523	24	57	6	0	16	50	26	164	1	4	37	16	51	1	9	355	169	4	21	9	2	472	13	1995	105	13	54	8	15	17	12	7	25	89	8	15	129	11	1	1	20	122
rmtD2_ARO:3004677_ADW66527.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OXY-3-1_ARO:3002409_AAN28732.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CMY-4_ARO:3002015_CAA75402.1	0	0	3	0	1	1	8	11	0	0	0	15	9	4	1	3	5	4	16	0	26	1	1	0	0	3	2	0	0	0	2	3	0	14	0	11	0	4	0	9	15	3	0	1	6	1	5	1	0	0	0	0	33	4	2	0	0	0	0	10	0	8	0	0	0	0	0	0	7	2	11	5	2	0	0	0	1	9	0	4	0	3	2	2	0	1	8	20	1	18	0	0	0	0	2	15
mecI_ARO:3000124_BAB41258.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0
AER-1_ARO:3002481_AAC09015.1	33	1	14	3	52	60	159	11	331	0	2	34	89	9	33	266	68	4	0	2	55	11	9	0	7	73	36	3	0	1	19	105	3	11	0	45	49	8	1	59	35	1	1197	126	67	51	27	45	57	99	20	0	6	6	59	2	0	0	2	76	1345	49	5	0	32	50	3	1	77	101	15	14	15	53	1	2	1	83	2	97	0	274	283	37	1344	3	80	48	60	18	6	13	111	0	119	45
LpeB_ARO:3004100_CAH14033.1	0	0	1	0	0	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0
TEM-60_ARO:3000929_AAC05975.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
TEM-116_ARO:3000979_AAB39956.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ArmR_ARO:3004056_AAG07106.1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vanXA_ARO:3002949_AAA65957.1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	15	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	64	0	0	0	0	0
CFE-1_ARO:3001856_BAC76072.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
OXA-281_ARO:3001736_ENU38533.1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	155	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	53	0	3	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0
IMI-7_ARO:3003177_AIS19858.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OprM_ARO:3000379_AAG03816.1	0	0	36	0	0	0	0	1	0	1	5	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	15	0	0	0	0	0	3	1	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	2	3	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	360	0	1	1	0	0	0	0	0	0	2	0	0	1	2	0	0	0	10
TEM-95_ARO:3000962_CAC67290.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
tet44_ARO:3000556_CBH51823.1	13	0	21	1	68	3	25	29	7	1	1	2	0	11	371	9	39	11	6	1	2	7	3	0	3	152	167	27	0	22	0	296	0	42	16	10	5	74	10	5	77	2	13	0	11	7	85	97	7	9	129	16	117	6	8	18	0	12	0	1	10	21	3	0	14	27	10	0	81	29	0	1	12	15	1	15	2	19	15	10	0	2	11	214	13	45	28	0	17	2	3	21	500	129	13	104
basS_ARO:3003583_AEX49906.1	0	1	59	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0	0	10	0	1	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	3	0	1	0	1	4	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	681	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	5	36
TEM-137_ARO:3001001_CAL08007.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
QnrS9_ARO:3002798_AHF20043.1	0	4	14	0	0	1	0	49	0	1	0	0	1	156	3	3	4	0	0	0	2	0	0	0	29	2	0	2	0	0	0	0	0	5	0	7	1	5	0	2	36	0	1	7	0	0	8	0	2	0	0	0	52	159	0	0	0	0	2	2	2	3	0	0	0	0	1	0	15	20	1	0	1	0	0	1	0	5	0	0	1	91	3	2	0	1	2	7	2	25	1	0	1	0	3	70
tet32_ARO:3000196_ACH87088.1	124	3	53	20	249	27	1022	241	165	86	6	214	22	88	1493	316	254	89	360	3	194	9	39	0	47	569	565	316	5	1545	10	375	14	276	551	750	251	639	27	33	998	194	132	17	581	433	882	167	69	93	358	323	1121	95	209	293	4	503	0	5	149	871	44	3	368	280	255	4	751	126	41	9	123	225	1	45	1	264	147	345	49	16	363	593	166	417	158	45	412	30	37	87	871	3171	381	843
vanO_ARO:3002913_AHA41500.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	1	0	0	0
AAC(6')-Ian_ARO:3003200_BAQ22025.1	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
