"Class"	"Cluster_name"	"Gene"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-121_1_AY307374"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-122_1_AY307100"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-123_1_AY327539"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-124_1_AY327540"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-125_1_AY628176"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-126_1_AY628199"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-127_1_AY368236"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-130_1_AJ866988"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-131_1_AY436361"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-132_1_AY491682"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-133_1_AY528425"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-134_1_AY574271"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-135_1_GQ896333"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-136_1_AY826417"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-137_1_AM286274"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-138_1_AY853593"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-139_1_DQ072853"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-141_1_AY956335"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-142_1_DQ388882"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-143_1_DQ075245"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-145_1_DQ105528"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-146_1_DQ105529"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-147_1_DQ279850"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-148_1_AM087454"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-149_1_DQ369751"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-150_1_AM183304"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-151_1_DQ834729"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-152_1_DQ834728"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-153_1_KC149518"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-154_1_FJ807656"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-155_1_DQ679961"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-156_1_AM941159"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-157_1_DQ909059"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-158_1_EF534736"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-159_1_EF136376"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-160_1_EF136377"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-162_1_EF468463"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-163_1_EU815939"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-164_1_EU274580"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-166_1_FJ197316"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-167_1_FJ360884"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-168_1_FJ919776"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-171_1_GQ149347"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-176_1_GU550123"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-177_1_FN652295"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-178_1_X97254"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-182_1_HQ317449"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-183_1_HQ529916"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-184_1_FR848831"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-185_1_JF795538"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-186_1_JN227084"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-187_1_HM246246"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-188_1_JN211012"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-189_1_JN254627"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-190_1_JN416112"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-193_1_JN935135"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-194_1_JN935136"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-195_1_JN935137"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-197_1_HQ877606"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-198_1_AB700703"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-201_1_JX310327"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-205_1_KC900516"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-206_1_KC783461"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-207_1_KC818234"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-208_1_KC865667"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-209_1_KF240808"
"Betalactam"	"blaTEM-1A_1_clust"	"blaTEM-211_1_KF513179"
"Betalactam"	"blaVEB-1_1_clust"	"blaVEB-1_1_HM370393"
"Betalactam"	"blaVEB-1_1_clust"	"blaVEB-1_3_DQ393569"
"Betalactam"	"blaVEB-1_1_clust"	"blaVEB-1_4_AF324834"
"Betalactam"	"blaVEB-1_1_clust"	"blaVEB-2_1_AY027870"
"Betalactam"	"blaVEB-1_1_clust"	"blaVEB-3_1_AY536519"
"Betalactam"	"blaVEB-1_1_clust"	"blaVEB-4_1_EF136375"
"Betalactam"	"blaVEB-1_1_clust"	"blaVEB-5_1_EF420108"
"Betalactam"	"blaVEB-1_1_clust"	"blaVEB-6_1_EU259884"
"Betalactam"	"blaVEB-1_1_clust"	"blaVEB-7_1_FJ825622"
"Betalactam"	"blaVEB-1_1_clust"	"blaVEB-8_1_JX679208"
"Betalactam"	"ampH_1_clust"	"ampH_1_AJ276031"
"Betalactam"	"ampH_1_clust"	"ampH_2_HQ586946"
"Betalactam"	"blaSMB-1_1"	"blaSMB-1_1_AB636283"
"Betalactam"	"POM-1_1"	"POM-1_1_GU002295"
"Betalactam"	"blaCFE-1_1"	"blaCFE-1_1_AB107899"
"Betalactam"	"blaCMY-150_2_clust"	"blaLAT-1_1_X78117"
"Betalactam"	"blaNPS_1_clust"	"blaNPS_1_AY027589"
"Betalactam"	"blaNPS_1_clust"	"blaLCR-1_1_X56809"
"Betalactam"	"blaNMC-A_1_clust"	"blaNMC-A_1_AJ536087"
"Betalactam"	"blaFAR-1_1"	"blaFAR-1_1_AF024601"
"Betalactam"	"blaKHM-1_1"	"blaKHM-1_1_AB364006"
"Betalactam"	"imiS_1_clust"	"blaCEPH-A3_1_AY112998"
"Betalactam"	"blaSIM-1_1"	"blaSIM-1_1_JF731030"
"Betalactam"	"blaGIM-1_1"	"blaGIM-1_1_JF414726"
"Betalactam"	"blaSPM-1_1"	"blaSPM-1_1_AY341249"
"Betalactam"	"blaBES-1_1"	"blaBES-1_1_AF234999"
"Betalactam"	"blaFONA-6_1_clust"	"blaSFO-1_1_AB003148"
"Betalactam"	"blaTLA-1_1"	"blaTLA-1_1_AF148067"
"Betalactam"	"hugA_1"	"hugA_1_AF324468"
"Betalactam"	"blaDIM-1_1"	"blaDIM-1_1_GU323019"
"Betalactam"	"blaAER-1_1"	"blaAER-1_1_U14748"
"Betalactam"	"blaBIC-1_1"	"blaBIC-1_1_GQ260093"
"Betalactam"	"blaERP-1_1"	"blaERP-1_1_AY077733"
"Betalactam"	"blaPME-1_1"	"blaPME-1_1_HQ541434"
"Betalactam"	"blaJOHN-1_1"	"blaJOHN-1_1_AY028464"
"Betalactam"	"blaMUS-1_1"	"blaMUS-1_1_AF441286"
"Betalactam"	"blaCGB-1_1"	"blaCGB-1_1_EF672680"
"Betalactam"	"blaEBR-1_1"	"blaEBR-1_1_AF416700"
"Betalactam"	"blaTUS-1_1"	"blaTUS-1_1_AF441287"
"Betalactam"	"blaACI-1_1"	"blaACI-1_1_AJ007350"
"Betalactam"	"blaAST-1_1"	"blaAST-1_1_AF279904"
"Betalactam"	"blaMAL-1_1_clust"	"blaCKO-1_1_AF477396"
"Betalactam"	"blaCME-1_1"	"blaCME-1_1_AJ006275"
"Betalactam"	"blaDES-1_1"	"blaDES-1_1_AF426161"
"Betalactam"	"blaLUT-1_1"	"blaLUT-1_1_AY695112"
"Betalactam"	"blaSED1_1"	"blaSED1_1_AF321608"
"Betalactam"	"penA_1"	"penA_1_AF515059"
"Betalactam"	"imiS_1_clust"	"imiH_1_AJ548797"
"Betalactam"	"imiS_1_clust"	"imiS_1_Y10415"
"Betalactam"	"blaCMY-150_2_clust"	"blaBIL-1_1_X74512"
"Betalactam"	"blaACT-1_1_clust"	"blaCMG_1_AY265892"
"Betalactam"	"blaTRU_1"	"blaTRU_1_EU046614"
"Betalactam"	"blaZEG-1_1"	"blaZEG-1_1_AY265891"
"Betalactam"	"ampH_1_clust"	"ampS_1_X80276"
"Betalactam"	"blaADC-25_1"	"blaADC-25_1_EF016355"
"Betalactam"	"blaA_2_clust"	"blaA_1_DQ424965"
"Betalactam"	"blaA_2_clust"	"blaA_2_AY954728"
"Betalactam"	"blaB-2_1_clust"	"blaB-2_1_AF189300"
"Betalactam"	"blaB-2_1_clust"	"blaB-3_1_AF189301"
"Betalactam"	"blaB-2_1_clust"	"blaB-3_2_AF189299"
"Betalactam"	"blaB-5_1_clust"	"blaB-5_1_AF189303"
"Betalactam"	"blaB-5_1_clust"	"blaB-6_1_AF189302"
"Betalactam"	"blaB-5_1_clust"	"blaB-7_1_AF189304"
"Betalactam"	"blaB-5_1_clust"	"blaB-8_1_AF189305"
"Betalactam"	"blaB-5_1_clust"	"blaB-9_1_AY348324"
"Betalactam"	"blaB-5_1_clust"	"blaB-10_1_AY348325"
"Betalactam"	"blaB-2_1_clust"	"blaB-11_1_AY348326"
"Betalactam"	"blaB-12_1_clust"	"blaB-12_1_EF595958"
"Betalactam"	"blaB-12_1_clust"	"blaB-13_1_EF595959"
"Betalactam"	"blaB-2_1_clust"	"blaB-14_1_JN635697"
"Betalactam"	"blaL1_3"	"blaL1_3_EF126059"
"Betalactam"	"blaZ_29_clust"	"blaZ_1_CP000704"
"Betalactam"	"blaZ_29_clust"	"blaZ_2_CP000731"
"Betalactam"	"blaZ_29_clust"	"blaZ_3_CP000732"
"Betalactam"	"blaZ_29_clust"	"blaZ_4_X04121"
"Betalactam"	"blaZ_29_clust"	"blaZ_5_AJ302698"
"Betalactam"	"blaZ_29_clust"	"blaZ_6_AP003139"
"Betalactam"	"blaZ_29_clust"	"blaZ_7_AP004832"
"Betalactam"	"blaZ_8_clust"	"blaZ_8_HE993884"
"Betalactam"	"blaZ_29_clust"	"blaZ_9_DQ269019"
"Betalactam"	"blaZ_8_clust"	"blaZ_10_FR823292"
"Betalactam"	"blaZ_12"	"blaZ_12_M15195"
"Betalactam"	"blaZ_29_clust"	"blaZ_11_AJ400722"
"Betalactam"	"cfiA1_1_clust"	"cfiA1_1_AB087225"
"Betalactam"	"cfiA1_1_clust"	"cfiA2_1_AB087226"
"Betalactam"	"cfiA1_1_clust"	"cfiA3_1_AB087228"
"Betalactam"	"cfiA1_1_clust"	"cfiA4_1_AB087229"
"Betalactam"	"cfiA1_1_clust"	"cfiA6_1_AB087231"
"Betalactam"	"cfiA1_1_clust"	"cfiA8_1_AB087233"
"Betalactam"	"cfiA1_1_clust"	"cfiA9_1_AB087234"
"Betalactam"	"cfiA1_1_clust"	"cfiA10_1_AB087227"
"Betalactam"	"cfiA1_1_clust"	"cfiA13_1_FM200787"
"Betalactam"	"cfiA1_1_clust"	"cfiA14_1_FM200789"
"Betalactam"	"cfxA_1_clust"	"cfxA_1_U38243"
"Betalactam"	"cfxA_1_clust"	"cfxA2_1_AF504914"
"Betalactam"	"cfxA_1_clust"	"cfxA3_1_AF472622"
"Betalactam"	"cfxA_1_clust"	"cfxA4_1_AY769933"
"Betalactam"	"cfxA_1_clust"	"cfxA5_1_AY769934"
"Betalactam"	"cfxA6_1"	"cfxA6_1_GQ342996"
"Betalactam"	"imiS_1_clust"	"cphA1_2_AY261377"
"Betalactam"	"imiS_1_clust"	"cphA1_1_AY261379"
"Betalactam"	"imiS_1_clust"	"cphA1_3_AY261378"
"Betalactam"	"imiS_1_clust"	"cphA1_4_AY261376"
"Betalactam"	"imiS_1_clust"	"cphA1_7_X57102"
"Betalactam"	"imiS_1_clust"	"cphA2_6_AHU60294"
"Betalactam"	"imiS_1_clust"	"cphA4_1_AY227050"
"Betalactam"	"imiS_1_clust"	"cphA5_1_AY227051"
"Betalactam"	"imiS_1_clust"	"cphA6_1_AY227052"
"Betalactam"	"imiS_1_clust"	"cphA7_1_AY227053"
"Betalactam"	"imiS_1_clust"	"cphA8_1_AY261375"
"Betalactam"	"blaIMP-1_1_clust"	"blaIMP-1_1_EF027105"
"Betalactam"	"blaIMP-37_1_clust"	"blaIMP-2_1_AJ243491"
"Betalactam"	"blaIMP-1_1_clust"	"blaIMP-3_1_AB010417"
"Betalactam"	"blaIMP-1_1_clust"	"blaIMP-4_1_AF244145"
"Betalactam"	"blaIMP-1_1_clust"	"blaIMP-4_1_DQ307573"
"Betalactam"	"blaIMP-1_1_clust"	"blaIMP-5_1_AF290912"
"Betalactam"	"blaIMP-1_1_clust"	"blaIMP-7_1_AF318077"
"Betalactam"	"blaIMP-37_1_clust"	"blaIMP-8_1_DQ845788"
"Betalactam"	"blaIMP-58_1_clust"	"blaIMP-11_1_AB074436"
"Betalactam"	"blaIMP-12_1_clust"	"blaIMP-12_1_AJ420864"
"Betalactam"	"blaIMP-14_1_clust"	"blaIMP-14_1_AY553332"
"Betalactam"	"blaIMP-1_1_clust"	"blaIMP-15_1_AY553333"
"Betalactam"	"blaIMP-58_1_clust"	"blaIMP-16_1_AJ584652"
"Betalactam"	"blaIMP-14_1_clust"	"blaIMP-18_1_AY780674"
"Betalactam"	"blaIMP-37_1_clust"	"blaIMP-19_1_EF118171"
"Betalactam"	"blaIMP-37_1_clust"	"blaIMP-20_1_AB196988"
"Betalactam"	"blaIMP-58_1_clust"	"blaIMP-22_2_DQ361087"
"Betalactam"	"blaIMP-37_1_clust"	"blaIMP-24_1_EF192154"
"Betalactam"	"blaIMP-1_1_clust"	"blaIMP-26_1_GU045307"
"Betalactam"	"blaIMP-27_1_clust"	"blaIMP-27_1_JF894248"
"Betalactam"	"blaIMP-1_1_clust"	"blaIMP-28_1_JQ407409"
"Betalactam"	"blaIMP-58_1_clust"	"blaIMP-29_1_HQ438058"
"Betalactam"	"blaIMP-35_1_clust"	"blaIMP-31_1_KF148593"
"Betalactam"	"blaIMP-14_1_clust"	"blaIMP-32_1_JQ002629"
"Betalactam"	"blaIMP-37_1_clust"	"blaIMP-33_1_JN848782"
"Betalactam"	"blaIMP-1_1_clust"	"blaIMP-34_1_AB715422"
"Betalactam"	"blaIMP-35_1_clust"	"blaIMP-35_1_JF816544"
"Betalactam"	"blaIMP-37_1_clust"	"blaIMP-37_1_JX131372"
"Betalactam"	"blaIMP-1_1_clust"	"blaIMP-38_1_HQ875573"
"Betalactam"	"blaIMP-1_1_clust"	"blaIMP-40_1_AB753457"
"Betalactam"	"blaIMP-58_1_clust"	"blaIMP-41_1_AB753458"
"Betalactam"	"blaIMP-1_1_clust"	"blaIMP-42_1_AB753456"
"Betalactam"	"blaIMP-1_1_clust"	"blaIMP-43_1_AB777500"
"Betalactam"	"blaIMP-58_1_clust"	"blaIMP-44_1_AB777501"
"Betalactam"	"blaVIM-48_1_clust"	"blaVIM-1_1_Y18050"
"Betalactam"	"blaVIM-48_1_clust"	"blaVIM-2_1_AF302086"
"Betalactam"	"blaVIM-48_1_clust"	"blaVIM-3_1_AF300454"
"Betalactam"	"blaVIM-48_1_clust"	"blaVIM-4_1_EU581706"
"Betalactam"	"blaVIM-48_1_clust"	"blaVIM-5_1_DQ023222"
"Betalactam"	"blaVIM-48_1_clust"	"blaVIM-6_1_AY165025"
"Betalactam"	"blaVIM-7_1"	"blaVIM-7_1_AJ536835"
"Betalactam"	"blaVIM-48_1_clust"	"blaVIM-8_1_AY524987"
"Betalactam"	"blaVIM-48_1_clust"	"blaVIM-9_1_AY524988"
"Betalactam"	"blaVIM-48_1_clust"	"blaVIM-10_1_AY524989"
"Betalactam"	"blaVIM-48_1_clust"	"blaVIM-11_1_AY605049"
"Betalactam"	"blaVIM-48_1_clust"	"blaVIM-12_1_DQ143913"
"Betalactam"	"blaVIM-13_1_clust"	"blaVIM-13_1_DQ365886"
"Betalactam"	"blaVIM-48_1_clust"	"blaVIM-14_1_FJ445404"
"Betalactam"	"blaVIM-48_1_clust"	"blaVIM-15_1_EU419745"
"Betalactam"	"blaVIM-48_1_clust"	"blaVIM-16_1_EU419746"
"Betalactam"	"blaVIM-48_1_clust"	"blaVIM-17_1_EU118148"
"Betalactam"	"blaVIM-48_1_clust"	"blaVIM-18_1_AM778091"
"Betalactam"	"blaVIM-48_1_clust"	"blaVIM-19_1_FJ499397"
"Betalactam"	"blaVIM-48_1_clust"	"blaVIM-20_1_GQ414736"
"Betalactam"	"blaVIM-48_1_clust"	"blaVIM-23_1_GQ242167"
"Betalactam"	"blaVIM-48_1_clust"	"blaVIM-24_1_HM855205"
"Betalactam"	"blaVIM-48_1_clust"	"blaVIM-25_1_HM750249"
"Betalactam"	"blaVIM-48_1_clust"	"blaVIM-26_1_FR748153"
"Betalactam"	"blaVIM-48_1_clust"	"blaVIM-27_1_HQ858608"
"Betalactam"	"blaVIM-48_1_clust"	"blaVIM-28_1_JF900599"
"Betalactam"	"blaVIM-48_1_clust"	"blaVIM-29_1_JX311308"
"Betalactam"	"blaVIM-48_1_clust"	"blaVIM-30_1_JN129451"
"Betalactam"	"blaVIM-48_1_clust"	"blaVIM-31_1_JN982330"
"Betalactam"	"blaVIM-48_1_clust"	"blaVIM-32_1_JN676230"
"Betalactam"	"blaVIM-48_1_clust"	"blaVIM-33_1_JX258134"
"Betalactam"	"blaVIM-48_1_clust"	"blaVIM-34_1_JX013656"
"Betalactam"	"blaVIM-48_1_clust"	"blaVIM-35_1_JX982634"
"Betalactam"	"blaVIM-48_1_clust"	"blaVIM-36_1_JX982635"
"Betalactam"	"blaVIM-48_1_clust"	"blaVIM-37_1_JX982636"
"Betalactam"	"blaVIM-48_1_clust"	"blaVIM-38_1_KC469971"
"Betalactam"	"blaNDM-18_1_clust"	"blaNDM-1_1_FN396876"
"Betalactam"	"blaNDM-18_1_clust"	"blaNDM-2_1_JF703135"
"Betalactam"	"blaNDM-18_1_clust"	"blaNDM-3_1_JQ734687"
"Betalactam"	"blaNDM-18_1_clust"	"blaNDM-4_1_JQ348841"
"Betalactam"	"blaNDM-18_1_clust"	"blaNDM-5_1_JN104597"
"Betalactam"	"blaNDM-18_1_clust"	"blaNDM-6_1_JN967644"
"Betalactam"	"blaNDM-18_1_clust"	"blaNDM-7_1_JX262694"
"Betalactam"	"blaNDM-18_1_clust"	"blaNDM-8_1_AB744718"
"Betalactam"	"blaNDM-18_1_clust"	"blaNDM-9_1_KC999080"
"Betalactam"	"blaNDM-18_1_clust"	"blaNDM-10_1_KF361506"
"Betalactam"	"blaNDM-18_1_clust"	"blaNDM-12_1_AB926431"
"Betalactam"	"blaNDM-18_1_clust"	"blaNDM-13_1_LC012596"
"Betalactam"	"blaGES-1_1_clust"	"blaGES-1_1_HQ170511"
"Betalactam"	"blaGES-1_1_clust"	"blaGES-2_1_AF326355"
"Betalactam"	"blaGES-1_1_clust"	"blaGES-3_1_AB113580"
"Betalactam"	"blaGES-1_1_clust"	"blaGES-4_1_AB116723"
"Betalactam"	"blaGES-1_1_clust"	"blaGES-5_1_DQ236171"
"Betalactam"	"blaGES-1_1_clust"	"blaGES-6_1_AY494718"
"Betalactam"	"blaGES-1_1_clust"	"blaGES-7_1_HM453325"
"Betalactam"	"blaGES-1_1_clust"	"blaGES-8_1_AF329699"
"Betalactam"	"blaGES-1_1_clust"	"blaGES-9_1_AY920928"
"Betalactam"	"blaGES-1_1_clust"	"blaGES-10_1_FJ820124"
"Betalactam"	"blaGES-1_1_clust"	"blaGES-11_1_FJ854362"
"Betalactam"	"blaGES-1_1_clust"	"blaGES-12_1_FN554543"
"Betalactam"	"blaGES-1_1_clust"	"blaGES-13_1_GU169702"
"Betalactam"	"blaGES-1_1_clust"	"blaGES-14_1_GU207844"
"Betalactam"	"blaGES-1_1_clust"	"blaGES-15_1_GU208678"
"Betalactam"	"blaGES-1_1_clust"	"blaGES-16_1_HM173356"
"Betalactam"	"blaGES-1_1_clust"	"blaGES-17_1_HQ874631"
"Betalactam"	"blaGES-1_1_clust"	"blaGES-18_1_JQ028729"
"Betalactam"	"blaGES-1_1_clust"	"blaGES-19_1_JN596280"
"Betalactam"	"blaGES-1_1_clust"	"blaGES-20_1_JN596280"
"Betalactam"	"blaGES-1_1_clust"	"blaGES-21_1_JQ772478"
"Betalactam"	"blaGES-1_1_clust"	"blaGES-22_1_JX023441"
"Betalactam"	"blaGES-23_1"	"blaGES-23_1_KF179354"
"Betalactam"	"blaNMC-A_1_clust"	"blaIMI-1_1_U50278"
"Betalactam"	"blaNMC-A_1_clust"	"blaIMI-2_1_DQ173429"
"Betalactam"	"blaNMC-A_1_clust"	"blaIMI-3_1_GU015024"
"Betalactam"	"blaSFC-1_1"	"blaSFC-1_1_AY354402"
"Betalactam"	"blaSME-1_1_clust"	"blaSME-1_1_Z28968"
"Betalactam"	"blaSME-1_1_clust"	"blaSME-2_1_AF275256"
"Betalactam"	"blaSME-1_1_clust"	"blaSME-3_1_AY584237"
"Betalactam"	"blaFRI-1_1_clust"	"blaFRI-1_1_KT192551"
"Betalactam"	"blaBRO-1_1_clust"	"blaBRO-1_1_Z54180"
"Betalactam"	"blaBRO-1_1_clust"	"blaBRO-2_1_Z54181"
"Betalactam"	"blaBKC-1_1"	"blaBKC-1_1_KP689347"
"Betalactam"	"blaIMI-5_1"	"blaIMI-5_1_KT599915"
"Betalactam"	"blaOXA-298_1_clust"	"blaOXA-297_1_APRR01000006"
"Betalactam"	"blaOXA-296_1"	"blaOXA-296_1_APOH01000009"
"Betalactam"	"blaOXA-295_1_clust"	"blaOXA-295_1_APRW01000016"
"Betalactam"	"blaOXA-295_1_clust"	"blaOXA-294_1_APPC01000015"
"Betalactam"	"blaOXA-293_1_clust"	"blaOXA-292_1_APRO01000007"
"Betalactam"	"blaOXA-293_1_clust"	"blaOXA-291_1_APRL01000010"
"Betalactam"	"blaOXA-288_1"	"blaOXA-288_1_APRN01000033"
"Betalactam"	"blaOXA-303_1_clust"	"blaOXA-286_1_APOI01000030"
"Betalactam"	"blaOXA-279_1_clust"	"blaOXA-279_1_APOM01000058"
"Betalactam"	"blaOXA-275_1_clust"	"blaOXA-275_1_APPJ01000001"
"Betalactam"	"blaOXA-275_1_clust"	"blaOXA-274_1_APOS01000038"
"Betalactam"	"blaOXA-266_1"	"blaOXA-266_1_APPO01000008"
"Betalactam"	"blaOXA-466_1_clust"	"blaOXA-185_1_JQ396379"
"Betalactam"	"blaOXA-466_1_clust"	"blaOXA-184_1_JQ396378"
"Betalactam"	"blaOXA-159_1_clust"	"blaOXA-159_1_KP771987"
"Betalactam"	"blaOXA-159_1_clust"	"blaOXA-158_1_KP771986"
"Betalactam"	"blaOXA-157_1"	"blaOXA-157_1_KP771985"
"Betalactam"	"blaOXA-156_1"	"blaOXA-156_1_KP771984"
"Betalactam"	"blaOXA-155_1_clust"	"blaOXA-155_1_KP771983"
"Betalactam"	"blaOXA-155_1_clust"	"blaOXA-154_1_KP771982"
"Betalactam"	"blaOXA-153_1"	"blaOXA-153_1_KP771981"
"Betalactam"	"blaOXA-62_1_clust"	"blaOXA-151_1_CP009553"
"Betalactam"	"blaOXA-62_1_clust"	"blaOXA-152_1_KP771980"
"Betalactam"	"mecA_1_clust"	"mecA_1_NC_002745"
"Betalactam"	"mecA_1_clust"	"mecA2_1_AM048811"
"Betalactam"	"mecA_1_clust"	"mecA_2_NC_002951"
"Betalactam"	"mecA_1_clust"	"mecA_3_Y13095"
"Betalactam"	"mecC2_1_clust"	"mecC2_1_KF955540"
"Betalactam"	"mecA1_1_clust"	"mecA1_1_AB547235"
"Betalactam"	"mecA_1_clust"	"mecA_4_AB546266"
"Betalactam"	"mecC2_1_clust"	"mecC_1_FR821779"
"Betalactam"	"mecA1_1_clust"	"mecA1_2_AY820253"
"Betalactam"	"mecA_1_clust"	"mecA_5_AB546267"
"Betalactam"	"mecA_1_clust"	"mecA2_2_AB546780"
"Betalactam"	"mecA1_1_clust"	"mecA1_3_Y13094"
"Betalactam"	"mecB_1"	"mecB_1_NC_011996"
"Betalactam"	"mecA_1_clust"	"mecA_6_BX571856"
"Betalactam"	"mecA_1_clust"	"mecA_7_HE861945"
"Betalactam"	"mecA1_1_clust"	"mecA1_4_AB547236"
"Betalactam"	"mecA_1_clust"	"mecA_8_NC_007168"
"Betalactam"	"mecA1_1_clust"	"mecA1_5_AB547234"
"Betalactam"	"mecA_1_clust"	"mecA_9_AB505630"
"Betalactam"	"mecC2_1_clust"	"mecC_2_FR823292"
"Betalactam"	"mecD_1"	"mecD_1_KY013611"
"Betalactam"	"mecC2_1_clust"	"mecC_3_KR732654"
"Betalactam"	"mecC2_1_clust"	"mecC_4_HG515014"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-545_1_KY674541"
"Betalactam"	"blaOXA-370_1_clust"	"blaOXA-546_1_KY682756"
"Betalactam"	"blaOXA-370_1_clust"	"blaOXA-547_1_KY684124"
"Betalactam"	"blaOXA-551_1_clust"	"blaOXA-548_1_KY682750"
"Betalactam"	"blaOXA-551_1_clust"	"blaOXA-549_1_KY682751"
"Betalactam"	"blaOXA-551_1_clust"	"blaOXA-550_1_KY682752"
"Betalactam"	"blaOXA-551_1_clust"	"blaOXA-551_1_KY682753"
"Betalactam"	"blaOXA-551_1_clust"	"blaOXA-552_1_KY682754"
"Betalactam"	"blaOXA-551_1_clust"	"blaOXA-553_1_KY682755"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-554_1_KY126221"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-555_1_KY126224"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-556_1_KY126231"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-557_1_KY126232"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-558_1_KY126234"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-559_1_KY126237"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-560_1_KY126238"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-561_1_KY126240"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-562_1_KY126241"
"Betalactam"	"blaOXA-417_1_clust"	"blaOXA-563_1_KY767021"
"Betalactam"	"blaOXA-417_1_clust"	"blaOXA-564_1_KY767022"
"Betalactam"	"blaOXA-49_1_clust"	"blaOXA-565_1_KY883665"
"Betalactam"	"blaOXA-370_1_clust"	"blaOXA-566_1_MF099636"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-312_1_KF057029"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-313_1_KF057030"
